iso_code,continent,location,N_Year_CY,N_Month_CY,total_cases_CY,new_cases_CY,total_deaths_CY,new_deaths_CY,reproduction_rate_CY,N_Year_LY,N_Month_LY,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY
SMR,Europe,San Marino,2021,9,161797.0,109.0,2704.0,1.0,27.699999999999996,2020,9,22218.0,14.0,1260.0,0.0,10.06
MKD,Europe,North Macedonia,2021,12,6832544.0,9464.0,241152.0,379.0,30.689999999999998,2020,12,2316938.0,21451.0,67591.0,740.0,26.269999999999996
FIN,Europe,Finland,2021,10,4647107.0,15979.0,34661.0,79.0,35.300000000000004,2020,10,403740.0,6121.0,10849.0,14.0,37.05000000000002
FRA,Europe,France,2021,8,202070477.0,624267.0,3503533.0,2578.0,31.900000000000002,2020,8,8142854.0,93408.0,943557.0,378.0,44.01
KOR,Asia,South Korea,2021,1,2220738.0,16739.0,37988.0,508.0,25.570000000000004,2020,1,36.0,10.0,0.0,0.0,0.0
ZMB,Africa,Zambia,2021,4,2711129.0,3168.0,36985.0,43.0,23.09000000000001,2020,4,1754.0,71.0,62.0,3.0,0.0
ESP,Europe,Spain,2021,10,154564729.0,52057.0,2695412.0,953.0,31.189999999999998,2020,10,29494693.0,416490.0,1046133.0,4087.0,37.24000000000001
SUR,South America,Suriname,2021,3,279961.0,193.0,5450.0,5.0,28.989999999999995,2020,3,88.0,9.0,0.0,0.0,0.0
IRL,Europe,Ireland,2021,2,5864137.0,23045.0,109821.0,1012.0,21.749999999999996,2020,2,1.0,1.0,0.0,0.0,0.0
CAF,Africa,Central African Republic,2021,12,369649.0,455.0,3131.0,0.0,6.300000000000002,2020,12,153026.0,50.0,1953.0,0.0,9.570000000000002
LBN,Asia,Lebanon,2021,3,13134891.0,93350.0,170411.0,1542.0,31.3,2020,3,5177.0,466.0,110.0,12.0,18.860000000000003
TCA,North America,Turks and Caicos Islands,2021,11,91479.0,116.0,696.0,1.0,0.0,2020,11,21724.0,45.0,180.0,0.0,0.0
LSO,Africa,Lesotho,2021,5,334408.0,100.0,9962.0,10.0,25.240000000000006,2020,5,29.0,2.0,0.0,0.0,0.0
PYF,Oceania,French Polynesia,2021,7,595477.0,1041.0,4480.0,7.0,0.0,2020,7,1922.0,0.0,0.0,0.0,0.0
OWID_EUN,,European Union,2021,5,993586695.0,1785526.0,22027428.0,36724.0,0.0,2020,5,33728451.0,171079.0,3689482.0,21912.0,0.0
ERI,Africa,Eritrea,2021,4,104836.0,386.0,300.0,0.0,32.58,2020,4,1027.0,24.0,0.0,0.0,0.0
JOR,Asia,Jordan,2021,10,26094465.0,38622.0,337031.0,320.0,35.07999999999999,2020,10,1138829.0,60782.0,11016.0,768.0,43.160000000000004
AIA,North America,Anguilla,2021,5,3249.0,16.0,0.0,0.0,0.0,2020,5,93.0,0.0,0.0,0.0,0.0
ATG,North America,Antigua and Barbuda,2021,8,44775.0,412.0,1335.0,1.0,43.08,2020,8,2881.0,3.0,93.0,0.0,0.0
ECU,South America,Ecuador,2021,12,16589868.0,22548.0,1039512.0,431.0,30.380000000000003,2020,12,6306084.0,19827.0,430061.0,573.0,31.81
SSD,Africa,South Sudan,2021,12,420729.0,2484.0,4141.0,2.0,45.18,2020,12,101635.0,449.0,1923.0,2.0,26.509999999999984
AUT,Europe,Austria,2021,11,29624544.0,329014.0,355056.0,1135.0,37.24,2020,11,6048662.0,177531.0,59076.0,2075.0,33.330000000000005
SLE,Africa,Sierra Leone,2021,9,191546.0,27.0,3630.0,0.0,15.820000000000002,2020,9,63761.0,209.0,2153.0,2.0,33.519999999999996
TWN,Asia,Taiwan,2021,9,483298.0,228.0,25177.0,7.0,29.12,2020,9,15038.0,26.0,210.0,0.0,35.21
BRB,North America,Barbados,2021,9,191196.0,3349.0,1715.0,24.0,40.539999999999985,2020,9,5515.0,16.0,210.0,0.0,21.370000000000005
CPV,Africa,Cape Verde,2021,5,860060.0,6557.0,7604.0,47.0,27.55,2020,5,9336.0,314.0,83.0,3.0,31.070000000000007
SPM,North America,Saint Pierre and Miquelon,2021,10,988.0,1.0,0.0,0.0,0.0,2020,10,496.0,0.0,0.0,0.0,0.0
PRT,Europe,Portugal,2021,8,31154126.0,69296.0,544552.0,382.0,29.220000000000006,2020,8,1681411.0,6940.0,55081.0,87.0,33.01
TGO,Africa,Togo,2021,7,453460.0,1881.0,4283.0,23.0,41.75,2020,7,23804.0,291.0,487.0,5.0,35.27
EST,Europe,Estonia,2021,9,4455142.0,14301.0,39637.0,65.0,34.39,2020,9,83987.0,996.0,1920.0,0.0,38.480000000000004
WSM,Oceania,Samoa,2021,12,93.0,0.0,0.0,0.0,0.0,2020,12,62.0,0.0,0.0,0.0,0.0
SEN,Africa,Senegal,2021,8,2159140.0,10515.0,49332.0,412.0,20.240000000000002,2020,8,372440.0,3379.0,7738.0,79.0,30.27
JPN,Asia,Japan,2021,11,51746666.0,4293.0,549774.0,93.0,22.64,2020,11,3648413.0,47501.0,57759.0,382.0,38.52000000000001
GBR,Europe,United Kingdom,2021,4,131622398.0,70841.0,3817877.0,804.0,25.73,2020,4,3312675.0,139455.0,456796.0,24267.0,33.7
USA,North America,United States,2021,3,918740446.0,1814107.0,16613577.0,37263.0,30.130000000000003,2020,3,1121455.0,192054.0,26042.0,5358.0,83.69
NLD,Europe,Netherlands,2021,10,63751161.0,129213.0,568304.0,250.0,39.86000000000001,2020,10,6866607.0,230492.0,210707.0,989.0,39.89
BIH,Europe,Bosnia and Herzegovina,2021,6,6139936.0,1010.0,285974.0,412.0,18.73,2020,6,95167.0,1943.0,5006.0,33.0,45.27
CIV,Africa,Cote d'Ivoire,2021,3,1189745.0,11135.0,6664.0,52.0,35.889999999999986,2020,3,1051.0,179.0,3.0,1.0,5.87
TJK,Asia,Tajikistan,2021,7,450737.0,1577.0,3374.0,31.0,42.06000000000001,2020,7,207033.0,1466.0,1731.0,8.0,29.28
LVA,Europe,Latvia,2021,9,4478626.0,15654.0,79002.0,139.0,40.0,2020,9,45572.0,428.0,1063.0,3.0,42.209999999999994
TGO,Africa,Togo,2021,3,262504.0,3348.0,3031.0,25.0,35.12999999999999,2020,3,278.0,34.0,5.0,1.0,0.0
KHM,Asia,Cambodia,2021,5,687710.0,16692.0,4672.0,121.0,33.74,2020,5,3804.0,3.0,0.0,0.0,0.7100000000000003
PRT,Europe,Portugal,2021,12,37986669.0,242397.0,580237.0,514.0,43.09,2020,12,11078455.0,115617.0,178905.0,2401.0,29.869999999999997
MDG,Africa,Madagascar,2021,12,1447410.0,5949.0,30726.0,60.0,11.030000000000003,2020,12,544372.0,373.0,7994.0,10.0,13.519999999999998
WSM,Oceania,Samoa,2021,11,90.0,0.0,0.0,0.0,0.0,2020,11,17.0,2.0,0.0,0.0,0.0
URY,South America,Uruguay,2021,7,11704226.0,12167.0,181118.0,371.0,17.92,2020,7,32857.0,328.0,980.0,8.0,38.84
ISR,Asia,Israel,2021,8,29676325.0,192334.0,208069.0,570.0,42.2,2020,8,2916651.0,45172.0,23535.0,389.0,32.07000000000001
AUT,Europe,Austria,2021,7,20262301.0,8644.0,332483.0,35.0,40.59,2020,7,600464.0,3364.0,21997.0,13.0,37.4
COG,Africa,Congo,2021,4,304069.0,997.0,4164.0,9.0,11.819999999999999,2020,4,3419.0,201.0,157.0,9.0,13.370000000000003
IDN,Asia,Indonesia,2021,7,86065511.0,1231386.0,2268677.0,35628.0,36.77,2020,7,2544132.0,51991.0,122962.0,2255.0,33.95
MSR,North America,Montserrat,2021,11,1266.0,3.0,30.0,0.0,0.0,2020,11,390.0,0.0,30.0,0.0,0.0
MNG,Asia,Mongolia,2021,4,630670.0,28444.0,1357.0,107.0,39.70999999999999,2020,4,784.0,26.0,0.0,0.0,0.0
TWN,Asia,Taiwan,2021,12,520388.0,428.0,26318.0,2.0,38.29,2020,12,23118.0,124.0,217.0,0.0,28.96
BGD,Asia,Bangladesh,2021,5,24211558.0,41408.0,376107.0,1169.0,25.5,2020,5,731311.0,39486.0,10746.0,482.0,41.309999999999995
CIV,Africa,Cote d'Ivoire,2021,7,1522898.0,1830.0,9934.0,16.0,38.279999999999994,2020,7,412566.0,6548.0,2672.0,34.0,27.75
GHA,Africa,Ghana,2021,9,3720117.0,8046.0,33135.0,120.0,27.840000000000003,2020,9,1368073.0,2328.0,8725.0,25.0,28.359999999999996
GHA,Africa,Ghana,2021,12,4139518.0,12066.0,38722.0,86.0,40.67,2020,12,1651837.0,3104.0,10201.0,12.0,36.75
POL,Europe,Poland,2021,3,61090282.0,614731.0,1487529.0,9276.0,38.88,2020,3,16224.0,2311.0,213.0,33.0,36.36
PYF,Oceania,French Polynesia,2021,12,1436785.0,773.0,19716.0,0.0,0.0,2020,12,492676.0,2554.0,2993.0,39.0,0.0
MWI,Africa,Malawi,2021,6,1044880.0,1788.0,35012.0,41.0,50.13,2020,6,19374.0,940.0,223.0,10.0,41.42999999999999
QAT,Asia,Qatar,2021,2,4411295.0,12329.0,7112.0,10.0,31.03,2020,2,1.0,1.0,0.0,0.0,0.0
MAC,Asia,Macao,2021,6,1568.0,3.0,0.0,0.0,0.0,2020,6,1356.0,1.0,0.0,0.0,0.0
LTU,Europe,Lithuania,2021,2,5336974.0,16602.0,85668.0,436.0,25.319999999999997,2020,2,1.0,1.0,0.0,0.0,0.0
LIE,Europe,Liechtenstein,2021,4,86406.0,268.0,1680.0,0.0,34.660000000000004,2020,4,2419.0,14.0,27.0,1.0,0.0
SEN,Africa,Senegal,2021,9,2204613.0,970.0,54948.0,93.0,15.07,2020,9,432699.0,1371.0,8939.0,27.0,23.990000000000002
FIN,Europe,Finland,2021,7,3102180.0,11060.0,30311.0,15.0,39.67000000000001,2020,7,226937.0,218.0,10188.0,1.0,33.86
NAM,Africa,Namibia,2021,6,2085313.0,34368.0,33026.0,691.0,39.87000000000001,2020,6,1843.0,181.0,0.0,0.0,7.860000000000001
KOR,Asia,South Korea,2021,5,4096985.0,18165.0,58967.0,132.0,30.28000000000001,2020,5,342959.0,729.0,8104.0,23.0,38.58999999999999
ZAF,Africa,South Africa,2021,3,47472251.0,34764.0,1598845.0,2853.0,28.43,2020,3,10173.0,1353.0,12.0,5.0,26.04
OWID_WRL,,World,2021,4,4207382246.0,22534799.0,92865043.0,378788.0,32.63999999999999,2020,4,63608007.0,2404799.0,4400372.0,196326.0,33.60999999999999
UZB,Asia,Uzbekistan,2021,5,2984422.0,9527.0,20783.0,41.0,29.749999999999996,2020,5,85596.0,1584.0,363.0,6.0,33.53
CRI,North America,Costa Rica,2021,3,6522718.0,12423.0,89213.0,157.0,37.29,2020,3,2987.0,347.0,24.0,2.0,11.03
SYC,Africa,Seychelles,2021,3,104027.0,1522.0,474.0,9.0,35.040000000000006,2020,3,132.0,8.0,0.0,0.0,0.0
VGB,North America,British Virgin Islands,2021,9,79102.0,74.0,1110.0,0.0,0.0,2020,9,1955.0,24.0,30.0,0.0,0.0
SYR,Asia,Syria,2021,6,749173.0,1020.0,54770.0,106.0,28.390000000000004,2020,6,5546.0,157.0,202.0,4.0,28.639999999999993
BGD,Asia,Bangladesh,2021,3,17583288.0,65079.0,267616.0,638.0,46.99,2020,3,546.0,51.0,49.0,5.0,0.0
CHE,Europe,Switzerland,2021,7,21972863.0,14661.0,334153.0,20.0,44.02000000000001,2020,7,1033677.0,3518.0,56307.0,18.0,38.690000000000005
LBN,Asia,Lebanon,2021,10,19631449.0,17794.0,260929.0,177.0,31.130000000000006,2020,10,1859410.0,41594.0,15603.0,270.0,34.03
GRD,North America,Grenada,2021,11,176051.0,57.0,5986.0,2.0,14.889999999999999,2020,11,1051.0,13.0,0.0,0.0,0.0
CYM,North America,Cayman Islands,2021,5,17458.0,41.0,62.0,0.0,0.0,2020,5,3204.0,68.0,31.0,0.0,0.0
MYS,Asia,Malaysia,2021,2,7379863.0,85793.0,27069.0,375.0,25.320000000000004,2020,2,540.0,21.0,0.0,0.0,0.0
OWID_LMC,,Lower middle income,2021,12,2000365572.0,1610633.0,36505018.0,40167.0,0.0,2020,12,501097570.0,2215856.0,9452682.0,41768.0,0.0
JPN,Asia,Japan,2021,12,53594682.0,5660.0,569572.0,32.0,37.82000000000001,2020,12,5876987.0,86925.0,86300.0,1340.0,34.45
JAM,North America,Jamaica,2021,4,1293840.0,6341.0,20931.0,182.0,23.63,2020,4,5011.0,386.0,147.0,7.0,15.109999999999998
ISR,Asia,Israel,2021,10,40680497.0,45240.0,247069.0,339.0,20.290000000000003,2020,10,9176583.0,66938.0,66634.0,957.0,20.309999999999995
ITA,Europe,Italy,2021,9,138507478.0,132364.0,3903526.0,1700.0,25.999999999999993,2020,9,8749361.0,45647.0,1069880.0,411.0,33.46999999999999
URY,South America,Uruguay,2021,3,2381456.0,47555.0,23342.0,366.0,39.47,2020,3,3023.0,338.0,4.0,1.0,12.530000000000001
YEM,Asia,Yemen,2021,11,297604.0,213.0,57757.0,61.0,24.109999999999992,2020,11,62038.0,14.0,18078.0,6.0,13.129999999999999
GIN,Africa,Guinea,2021,3,558415.0,3916.0,3271.0,36.0,35.15,2020,3,104.0,22.0,0.0,0.0,0.0
AZE,Asia,Azerbaijan,2021,5,10199768.0,14847.0,147629.0,396.0,19.19,2020,5,101560.0,3690.0,1227.0,39.0,41.25000000000001
OWID_WRL,,World,2021,8,6465708077.0,19908729.0,135617555.0,299853.0,31.950000000000006,2020,8,671933314.0,7902603.0,25081989.0,183416.0,31.32999999999999
ISL,Europe,Iceland,2021,9,340516.0,1012.0,990.0,0.0,26.55,2020,9,69104.0,621.0,300.0,0.0,44.7
BES,North America,Bonaire Sint Eustatius and Saba,2021,12,98381.0,468.0,689.0,1.0,0.0,2020,12,5434.0,34.0,93.0,0.0,0.0
MDA,Europe,Moldova,2021,9,8382196.0,26866.0,196950.0,376.0,38.34000000000001,2020,9,1336462.0,16122.0,34847.0,325.0,33.059999999999995
BLR,Europe,Belarus,2021,2,7520716.0,38970.0,51861.0,258.0,26.8,2020,2,2.0,1.0,0.0,0.0,0.0
BLR,Europe,Belarus,2021,3,9451715.0,34501.0,65544.0,271.0,30.250000000000007,2020,3,1465.0,151.0,1.0,1.0,2.47
SYR,Asia,Syria,2021,10,1205881.0,8941.0,74672.0,311.0,31.41000000000001,2020,10,154191.0,1528.0,7486.0,88.0,32.589999999999996
MLI,Africa,Mali,2021,10,484350.0,854.0,17232.0,15.0,36.66000000000002,2020,10,104007.0,436.0,4104.0,5.0,34.57000000000001
OWID_LIC,,Low income,2021,11,41060597.0,25572.0,1106752.0,1029.0,0.0,2020,11,8708384.0,43646.0,221661.0,1254.0,0.0
MAC,Asia,Macao,2021,1,1437.0,1.0,0.0,0.0,0.0,2020,1,46.0,6.0,0.0,0.0,0.0
SLV,North America,El Salvador,2021,4,2010965.0,4472.0,62006.0,118.0,28.16,2020,4,5333.0,363.0,181.0,9.0,26.27
GUY,South America,Guyana,2021,7,661852.0,2468.0,15667.0,72.0,31.02000000000001,2020,7,9979.0,168.0,547.0,8.0,35.71999999999999
LKA,Asia,Sri Lanka,2021,12,17870883.0,23256.0,455358.0,633.0,30.140000000000008,2020,12,1064723.0,19312.0,5033.0,86.0,32.089999999999996
VAT,Europe,Vatican,2021,8,837.0,0.0,0.0,0.0,0.0,2020,8,372.0,0.0,0.0,0.0,0.0
NGA,Africa,Nigeria,2021,3,4974919.0,7234.0,62207.0,150.0,21.430000000000003,2020,3,843.0,134.0,11.0,2.0,2.5700000000000003
LKA,Asia,Sri Lanka,2021,4,2923063.0,15440.0,18400.0,110.0,39.0,2020,4,9067.0,520.0,193.0,5.0,38.14
SGP,Asia,Singapore,2021,5,1909452.0,906.0,975.0,3.0,31.779999999999994,2020,5,824865.0,18715.0,655.0,8.0,28.779999999999998
SRB,Europe,Serbia,2021,7,22277873.0,5356.0,219533.0,67.0,38.19,2020,7,618471.0,10988.0,13387.0,296.0,36.82
BGD,Asia,Bangladesh,2021,11,47188180.0,6745.0,837856.0,113.0,28.41,2020,11,13055589.0,57248.0,187421.0,721.0,32.580000000000005
PER,South America,Peru,2021,12,70109618.0,60480.0,6261371.0,1514.0,40.9,2020,12,30624534.0,52607.0,2826975.0,3621.0,34.599999999999994
GRD,North America,Grenada,2021,8,6796.0,297.0,32.0,1.0,32.61,2020,8,744.0,0.0,0.0,0.0,0.0
LBN,Asia,Lebanon,2021,9,18453859.0,21964.0,246109.0,272.0,25.810000000000002,2020,9,807478.0,22326.0,7897.0,200.0,34.7
SHN,Africa,Saint Helena,2021,11,120.0,0.0,0.0,0.0,0.0,2020,11,75.0,1.0,0.0,0.0,0.0
ISL,Europe,Iceland,2021,6,198540.0,73.0,900.0,0.0,21.06,2020,6,54362.0,18.0,300.0,0.0,24.160000000000004
CZE,Europe,Czechia,2021,4,47718289.0,98426.0,843904.0,2846.0,22.950000000000003,2020,4,184001.0,4374.0,4582.0,205.0,25.84000000000001
MDA,Europe,Moldova,2021,6,7678385.0,1548.0,184740.0,87.0,27.4,2020,6,370715.0,8362.0,12597.0,250.0,34.260000000000005
MCO,Europe,Monaco,2021,3,65951.0,332.0,831.0,4.0,29.22000000000001,2020,3,433.0,51.0,3.0,1.0,0.0
IRL,Europe,Ireland,2021,6,8023834.0,9865.0,148851.0,57.0,29.219999999999995,2020,6,758939.0,483.0,51089.0,84.0,18.570000000000004
PAN,North America,Panama,2021,6,11710717.0,25681.0,193616.0,174.0,33.71000000000001,2020,6,671302.0,20087.0,14003.0,295.0,36.61999999999999
CAN,North America,Canada,2021,12,59181992.0,399177.0,931569.0,638.0,46.18999999999999,2020,12,15106665.0,204721.0,432388.0,3523.0,32.58000000000001
LBN,Asia,Lebanon,2021,8,18075800.0,40886.0,247426.0,147.0,34.1,2020,8,302900.0,12753.0,3232.0,106.0,40.78
BFA,Africa,Burkina Faso,2021,5,415078.0,124.0,5068.0,9.0,22.659999999999997,2020,5,24013.0,202.0,1555.0,10.0,25.750000000000007
TUN,Africa,Tunisia,2021,4,8436921.0,55101.0,289717.0,1910.0,34.21000000000001,2020,4,23056.0,600.0,940.0,31.0,26.22
CMR,Africa,Cameroon,2021,11,3169181.0,4295.0,52794.0,105.0,20.429999999999996,2020,11,690210.0,2652.0,12999.0,11.0,24.080000000000005
SAU,Asia,Saudi Arabia,2021,6,14072278.0,37156.0,228097.0,457.0,30.92000000000001,2020,6,4063590.0,105562.0,31522.0,1146.0,33.25
JAM,North America,Jamaica,2021,3,982732.0,15974.0,15582.0,174.0,33.40000000000001,2020,3,382.0,36.0,13.0,1.0,0.0
ARG,South America,Argentina,2021,6,125059837.0,688590.0,2601189.0,16211.0,27.42,2020,6,1091252.0,47679.0,26775.0,768.0,39.08
OWID_ASI,,Asia,2021,3,822847030.0,3484929.0,12825285.0,31814.0,0.0,2020,3,3594182.0,95296.0,140656.0,4237.0,0.0
BRA,South America,Brazil,2021,10,670852456.0,382263.0,18696666.0,11050.0,27.470000000000002,2020,10,161188350.0,720398.0,4737708.0,15894.0,29.490000000000002
HUN,Europe,Hungary,2021,8,25128946.0,2846.0,931322.0,32.0,42.10999999999999,2020,8,154696.0,1634.0,18820.0,19.0,46.6
BWA,Africa,Botswana,2021,10,5666363.0,7374.0,73992.0,38.0,24.440000000000005,2020,10,144559.0,3470.0,610.0,8.0,26.86999999999999
CHL,South America,Chile,2021,6,44517883.0,171556.0,928910.0,3245.0,27.200000000000006,2020,6,6291295.0,155843.0,101418.0,4634.0,29.55999999999999
UGA,Africa,Uganda,2021,9,3654373.0,3657.0,93060.0,144.0,16.44,2020,9,161746.0,5157.0,1679.0,43.0,35.75000000000001
POL,Europe,Poland,2021,9,86892034.0,18401.0,2264120.0,305.0,39.449999999999996,2020,9,2314353.0,24142.0,67449.0,474.0,34.41
BGR,Europe,Bulgaria,2021,4,11402304.0,61747.0,448434.0,3202.0,24.52,2020,4,25790.0,1107.0,1111.0,58.0,35.63
STP,Africa,Sao Tome and Principe,2021,10,113090.0,255.0,1718.0,6.0,18.31,2020,10,28809.0,34.0,468.0,1.0,22.96
BEL,Europe,Belgium,2021,12,60896408.0,339308.0,860115.0,1316.0,31.010000000000005,2020,12,19046283.0,69151.0,565082.0,2883.0,27.94
SEN,Africa,Senegal,2021,3,1146849.0,4185.0,30191.0,179.0,24.99,2020,3,1444.0,175.0,0.0,0.0,4.6000000000000005
NLD,Europe,Netherlands,2021,4,41637810.0,223819.0,506606.0,610.0,30.419999999999995,2020,4,844404.0,26790.0,94799.0,3769.0,28.520000000000003
SVN,Europe,Slovenia,2021,7,8002110.0,1880.0,137157.0,10.0,34.65,2020,7,58783.0,556.0,3500.0,8.0,36.669999999999995
OWID_AFR,,Africa,2021,8,226160597.0,1081354.0,5710474.0,26211.0,0.0,2020,8,34466487.0,324154.0,787119.0,10132.0,0.0
GNB,Africa,Guinea-Bissau,2021,9,180530.0,308.0,3842.0,16.0,19.779999999999994,2020,9,68413.0,119.0,1149.0,5.0,10.339999999999998
NER,Africa,Niger,2021,10,191313.0,358.0,6380.0,12.0,36.97,2020,10,37451.0,23.0,2139.0,0.0,33.789999999999985
OWID_NAM,,North America,2021,6,1182717050.0,781806.0,26788617.0,20273.0,0.0,2020,6,75142006.0,1067987.0,4451398.0,40150.0,0.0
AUT,Europe,Austria,2021,5,19700766.0,25945.0,324107.0,398.0,21.700000000000003,2020,5,500479.0,1279.0,19474.0,84.0,25.03
VEN,South America,Venezuela,2021,12,13622599.0,13339.0,162952.0,184.0,28.490000000000002,2020,12,3361140.0,11164.0,29981.0,131.0,30.769999999999996
PAN,North America,Panama,2021,9,13891228.0,9626.0,214495.0,167.0,25.409999999999993,2020,9,3095304.0,19613.0,65935.0,370.0,28.98999999999999
IRN,Asia,Iran,2021,6,91721205.0,291421.0,2470703.0,4108.0,30.060000000000006,2020,6,5749446.0,76196.0,273942.0,3020.0,30.810000000000006
CUW,North America,Curacao,2021,8,451638.0,1674.0,4188.0,18.0,0.0,2020,8,1218.0,39.0,31.0,0.0,0.0
HND,North America,Honduras,2021,6,7496305.0,24533.0,200484.0,652.0,31.569999999999986,2020,6,317671.0,14356.0,10175.0,285.0,37.51
IND,Asia,India,2021,6,886909272.0,2236590.0,11218965.0,60190.0,21.1,2020,6,10951713.0,394872.0,331856.0,11992.0,36.45999999999999
SRB,Europe,Serbia,2021,5,21842312.0,22915.0,206424.0,503.0,19.839999999999986,2020,5,324948.0,2403.0,6909.0,64.0,21.68
MAR,Africa,Morocco,2021,8,23492706.0,237420.0,346153.0,2864.0,32.589999999999996,2020,8,1322632.0,38268.0,21708.0,788.0,37.519999999999996
CAN,North America,Canada,2021,1,21720235.0,196306.0,556738.0,4279.0,28.829999999999988,2020,1,12.0,4.0,0.0,0.0,0.0
LAO,Asia,Laos,2021,9,559637.0,8831.0,478.0,4.0,33.22,2020,9,680.0,1.0,0.0,0.0,0.0
GMB,Africa,Gambia,2021,3,156651.0,747.0,4862.0,15.0,29.860000000000007,2020,3,35.0,4.0,9.0,1.0,0.0
MAC,Asia,Macao,2021,9,1926.0,8.0,0.0,0.0,0.0,2020,9,1380.0,0.0,0.0,0.0,0.0
MDG,Africa,Madagascar,2021,11,1313510.0,704.0,28943.0,4.0,7.830000000000001,2020,11,517577.0,230.0,7460.0,7.0,13.420000000000002
TTO,North America,Trinidad and Tobago,2021,7,1107439.0,6018.0,30188.0,223.0,30.160000000000007,2020,7,4310.0,39.0,248.0,0.0,26.52
SAU,Asia,Saudi Arabia,2021,9,16376533.0,3816.0,258857.0,204.0,16.690000000000005,2020,9,9799409.0,18833.0,130519.0,871.0,25.240000000000006
OMN,Asia,Oman,2021,2,3852400.0,7170.0,43254.0,41.0,34.56,2020,2,22.0,6.0,0.0,0.0,0.0
ARG,South America,Argentina,2021,9,156899177.0,71282.0,3415136.0,3367.0,21.379999999999995,2020,9,17545982.0,333266.0,371729.0,8277.0,32.239999999999995
FJI,Oceania,Fiji,2021,3,2031.0,8.0,62.0,0.0,0.0,2020,3,47.0,5.0,0.0,0.0,0.0
GBR,Europe,United Kingdom,2021,2,112992614.0,359725.0,3268352.0,16695.0,20.479999999999997,2020,2,606.0,59.0,0.0,0.0,0.0
GBR,Europe,United Kingdom,2021,3,132435823.0,169245.0,3892036.0,3864.0,26.28,2020,3,282089.0,38564.0,12560.0,2456.0,67.42
NCL,Oceania,New Caledonia,2021,5,3874.0,4.0,0.0,0.0,0.0,2020,5,562.0,1.0,0.0,0.0,0.0
OWID_UMC,,Upper middle income,2021,9,2155976712.0,4856428.0,58578391.0,116092.0,0.0,2020,9,324330881.0,2514276.0,12248832.0,76061.0,0.0
MEX,North America,Mexico,2021,8,96508398.0,504158.0,7738176.0,18420.0,32.68,2020,8,16108026.0,174923.0,1749213.0,17726.0,30.259999999999994
HTI,North America,Haiti,2021,5,418842.0,1295.0,8502.0,55.0,38.79000000000002,2020,5,15126.0,1508.0,592.0,29.0,31.85
ZWE,Africa,Zimbabwe,2021,3,1132264.0,793.0,46556.0,60.0,24.99,2020,3,53.0,8.0,9.0,1.0,0.0
DOM,North America,Dominican Republic,2021,6,9329866.0,32435.0,111722.0,194.0,29.159999999999993,2020,6,721962.0,15283.0,18404.0,245.0,34.849999999999994
SVN,Europe,Slovenia,2021,3,6272871.0,25521.0,122325.0,211.0,32.550000000000004,2020,3,8609.0,802.0,83.0,15.0,23.080000000000002
ZAF,Africa,South Africa,2021,11,88019121.0,27350.0,2685302.0,666.0,33.339999999999996,2020,11,22626679.0,64552.0,612357.0,2259.0,33.95
LKA,Asia,Sri Lanka,2021,2,2102971.0,18937.0,11222.0,148.0,25.540000000000003,2020,2,29.0,0.0,0.0,0.0,0.0
KAZ,Asia,Kazakhstan,2021,3,8618791.0,34757.0,133298.0,2523.0,34.79000000000001,2020,3,1937.0,343.0,6.0,2.0,8.82
COG,Africa,Congo,2021,9,414473.0,656.0,5578.0,10.0,21.37,2020,9,146292.0,1110.0,2774.0,11.0,16.129999999999992
BRN,Asia,Brunei,2021,8,35286.0,2375.0,122.0,6.0,40.44,2020,8,4416.0,3.0,93.0,0.0,0.0
UKR,Europe,Ukraine,2021,12,116338482.0,240604.0,3027164.0,10820.0,24.299999999999997,2020,12,29178756.0,334654.0,503232.0,6550.0,28.18
MYS,Asia,Malaysia,2021,3,10091945.0,44748.0,37642.0,137.0,26.890000000000004,2020,3,27637.0,2737.0,300.0,48.0,40.06
KHM,Asia,Cambodia,2021,3,46744.0,1620.0,93.0,11.0,42.82999999999999,2020,3,1225.0,108.0,0.0,0.0,0.5
LUX,Europe,Luxembourg,2021,10,2475951.0,3464.0,26010.0,8.0,37.81,2020,10,351609.0,8625.0,4203.0,28.0,47.00999999999999
OMN,Asia,Oman,2021,8,9300784.0,6443.0,123486.0,250.0,20.84999999999999,2020,8,2564645.0,6563.0,17484.0,264.0,25.139999999999997
FIN,Europe,Finland,2021,11,5140750.0,29007.0,37166.0,177.0,37.67000000000001,2020,11,596628.0,8799.0,11184.0,41.0,34.25
SLV,North America,El Salvador,2021,7,2563448.0,7854.0,77133.0,248.0,32.9,2020,7,347650.0,10194.0,9534.0,274.0,34.75
DOM,North America,Dominican Republic,2021,4,7794798.0,13834.0,102213.0,155.0,31.87,2020,4,115932.0,5863.0,5552.0,250.0,38.85
ZAF,Africa,South Africa,2021,10,90361273.0,19444.0,2744594.0,1551.0,19.950000000000003,2020,10,21710951.0,51113.0,563441.0,2542.0,31.829999999999995
ALB,Europe,Albania,2021,4,3865660.0,5928.0,69887.0,159.0,21.72,2020,4,15632.0,530.0,728.0,16.0,30.030000000000005
AUS,Oceania,Australia,2021,1,889012.0,393.0,28179.0,0.0,24.63,2020,1,38.0,9.0,0.0,0.0,0.0
